,Movie,Year,Genre,Rating,Url,Synopsis,Downloads
12,Gold,1974,AdventureThriller,5.7 / 10,https://yts.rs/movie/gold-1974," Rod Slater is the newly appointed General Manager of the Sonderditch gold mine, but he stumbles across an ingenious plot to flood the mine, by drilling into an underground lake, so the unscrupulous owners to make a killing in the international gold market. —[email protected] ",8080
13,As the Village Sleeps,2021,HorrorMystery,3.5 / 10,https://yts.rs/movie/as-the-village-sleeps-2021," A smart yet naive college girl organizes a birthday celebration at her stepfather's cabin, bringing together a volatile group of friends and family. While playing a mysterious party game, nightmares blend with reality and the friends struggle to survive as the living game attacks and turns them against each other. ",9494
14,Sharpe Sharpe's Mission,1996,ActionAdventure,7.9 / 10,https://yts.rs/movie/sharpe-sharpes-mission-1996," Sharpe is teamed with a Colonel he helped promote and they are tasked to destroy a powder magazine, but an alliance with the French may threaten their success. Meanwhile, Jane is wearying of the army life and Harper and Ramona are at odds. ",10908
15,Encounter of the Spooky Kind,1980,ActionComedy,7.1 / 10,https://yts.rs/movie/encounter-of-the-spooky-kind-1980," Villager Bold Cheung (Sammo Hung Kam-Bo), known for his willingness to do anything courageous, bold or daring, becomes a target by the evil rich Master Tam (Huang Ha), who committed adultery with Cheung's unfaithful wife and wants to keep her as his mistress. Cheung is tricked into a bet to spend the night in a haunted temple, where a vampire was unleashed by Priest Chin Hoi (Lung Chan), hired by Tam, to kill him. However, Hoi's more righteous colleague, Priest Tsui (Fat Chung), wants to save Cheung and counterattack Hoi and Tam's wicked deeds. —Oliver Chu ",6262
16,"Me, Myself and Di",2021,Comedy,5.3 / 10,https://yts.rs/movie/me-myself-and-di-2021," When Bridget Jones-type Janet wins the trip of a lifetime, she's convinced by her best friend to pretend to be the opposite of who she actually is, in the hope of finding love - But it's only when she becomes herself again that Janet gets close to her happy ever after. ",11716
17,Adesso tocca a me,2017,History,7.6 / 10,https://yts.rs/movie/adesso-tocca-a-me-2017," The story of the death of Paolo Borsellino. ",4141
18,Champion Joe 2 Movie,1981,ActionAnimation,7.6 / 10,https://yts.rs/movie/champion-joe-2-movie-1981,"  ",4444
19,The Satellite Girl and Milk Cow,2014,AnimationComedy,5.8 / 10,https://yts.rs/movie/the-satellite-girl-and-milk-cow-2014," An adventure by Il-ho the Satellite Girl and a shy cow to save the world from a black monster. ",6363
0,Lone and Angry Man,1965,Western,5.8 / 10,https://yts.rs/movie/lone-and-angry-man-1965," Spaghetti Western icon Anthony Steffen stars as Shenandoah, a man of mystery who joins a vicious band of highwaymen after passing a near impossible and death defying initiation. When the gang begins to suspect Shenandoah may be a traitor in their midst; they learn the real reason he joined their degenerate gang of thieves: retribution. ",3737
1,Precure All Stars the Movie: Everyone Sing Miraculous Magic!,2016,ActionAnimation,0 / 10,https://yts.rs/movie/precure-all-stars-the-movie-everyone-sing-miraculous-magic-2016," Two friends must use Pretty Cure's magic tears to save the human world. Separated by the witch and her partner, the only thing that can protect the world is the friendship of the 44 Pretty Cure. ",3939
2,Entanglement,2021,Drama,4.2 / 10,https://yts.rs/movie/entanglement-2021," Tony Sinclair, is a down on his luck late night DJ at a top radio station in Atlanta, GA. He's on air when a female caller asks him for advice about her failing relationship. Tony's advice to her is; ""if it's not working, then leave."" The next caller is Christine; Tony's longtime girlfriend. Tony is excited Christine has finally taken interest in his work and took time to call into his show. Tony lets the whole city know, this is ""his girl"" calling in. To his surprise, Christine breaks up with him in the middle of his show, embarrassing him across all of Atlanta. Tony is not only shocked and heartbroken, but because of this event and social media he becomes well known all over the city. Six months pass and Tony has become one of the hottest DJ's in Atlanta. Then he meets Robin, the first girl that called and started everything. ",12120
3,"No, the Case Is Happily Resolved",1973,ActionCrime,7 / 10,https://yts.rs/movie/no-the-case-is-happily-resolved-1973," When the eyewitness to a brutal murder decides not to testify, the actual murderer chooses to finger him as the murderer and claim eyewitness status for himself. ",4040
4,Crime Is Our Business,2008,ComedyCrime,6 / 10,https://yts.rs/movie/crime-is-our-business-2008," Prudence Beresford is investigating another murder. Her aunt had witnessed it, but no body was found, and nobody trusted her word. Nobody, except Prudence, of course! ",4545
5,Ajin Part 1: Shoudou,2015,AdventureAnimation,7.6 / 10,https://yts.rs/movie/ajin-part-1-shoudou-2015," For high schooler Kei - and for at least forty-six others - immortality comes as the nastiest surprise ever. Sadly for Kei, such a feat doesn't make him a superhero. In the eyes of both the general public and governments, he's a rare specimen who needs to be hunted down and handed over to scientists to be experimented on for life - a demi-human who must die a thousand deaths for the benefit of humanity. ",7171
6,Frame Arms Girl Movie: Kya Kya Ufufu na Wonderland,2019,AnimationSci-Fi,4.3 / 10,https://yts.rs/movie/frame-arms-girl-movie-kya-kya-ufufu-na-wonderland-2019,"  ",4646
7,The Adversary,2002,CrimeDrama,6.8 / 10,https://yts.rs/movie/the-adversary-2002," When a man murders his wife, children and parents, the ensuing investigation reveals that he's been living a lie for almost 20 years. ",5353
8,Into the Canyon,2019,Documentary,7.4 / 10,https://yts.rs/movie/into-the-canyon-2019," Two journalists traverse the Grand Canyon by foot, hoping to better understand the revered canyon. ",11413
9,Manchurian Avenger,1985,ActionDrama,4 / 10,https://yts.rs/movie/manchurian-avenger-1985," Joe returns to Colorado after many years to help the man who brought him up, Kim. Joes father was killed by a gang looking to find some gold they believe he had found. Joe finds that Kim has also been murdered by them and tries to help his sister and her man to beat the gang and perhaps find the gold. — ",4242
10,The Fighting 69th,1940,ActionAdventure,6.7 / 10,https://yts.rs/movie/the-fighting-69th-1940," ""The Fighting 69th"" is a First World War regiment of mostly New York-Irish soldiers. Amongst a cocky crew, perhaps the cockiest is Jerry Plunkett, a scrappy fellow who looks out only for himself. The officers and non-coms of the regiment do their best to instill discipline in Plunkett, and the chaplain, Father Duffy, tries to make Plunkett see the greater good, all to no avail. Behind the lines or in the trenches, Plunkett acts selfishly and cowardly, eventually costing the lives of many of his fellow soldiers. A final act of cowardice leads to terrible consequences, but Plunkett sees in them a chance to redeem himself...if only he can. —Jim Beaver ",4949
11,The War of Flower,2006,ComedyCrime,7.2 / 10,https://yts.rs/movie/the-war-of-flower-2006," A guy with a talent for cards makes his way into the dangerous world of underground gambling in this crime thriller from South Korea. Go-ni (Jo Seung-woo) is a small-town guy with a big appetite for gambling. Convinced he?s on a hot streak one evening during a card game, Go-ni bets his life savings on a hand of hwatu, only to lose to a crooked cardsharp. Determined to get revenge, Go-ni sets out to find the guy who cheated him and win back his money. But nothing is as it seems down the road. —Paschalis Vlahos ",5353
12,C/O Kaadhal,2021,Drama,7.8 / 10,https://yts.rs/movie/co-kaadhal-2021," A heart warming film that explores the concept of romance with episodes involving four sets of people of different age group. ",4646
13,Kamali from Nadukkaveri,2021,Drama,7.7 / 10,https://yts.rs/movie/kamali-from-nadukkaveri-2021," Kamali From Nadukkaveri embraces the Power and the Importance of Education for Women. Born as a Girl Child in a village called Nadukkaveri, How Kamali becomes the identity of the same village is what this film is all about. ",7272
14,Sharpe Sharpe's Siege,1996,ActionAdventure,7.9 / 10,https://yts.rs/movie/sharpe-sharpes-siege-1996," Sharpe, with his new commanding officer, is sent to capture a castle when news comes of locals who will rise against Bonaparte. However, he is somewhat distracted by thoughts of his wife whom he was forced to leave while stricken with fever. —layle ",9999
15,Mathil,2021,Drama,6.8 / 10,https://yts.rs/movie/mathil-2021," Lakshmikanthan loses his father when he is 10 years old. His landlord protests and does not allow Lakshmikanthan's father's body to be kept inside their house. As a result, the body gets drenched in rain. It hits Lakshmikanthan hard and he understands that people are respected even at death only if you have an own house. Decades later, a 58-year-old Lakshmikanthan begins to build his dream house. He loves his new house built with his hard-earned savings. He has an amateur theatre troupe and is a successful playwright and actor. A politician reserves Lakshmikanthan's wall for his party's campaign by writing his party's name. Lakshmikanthan repaints his wall. But the next day, the same politician's men paint his face on the wall. Lakshmikanthan gets furious and repaints his wall again and lodges a complaint against the politician. One thing leads to another and the politician creates tough situations for Lakshmikanthan using his political power. How a common man using his wit and aged theatre crew challenges and wins over the politician forms the rest of the story. —Promita Mukherjee ",5757
